Time,I_S2F,S2F,Price
2021-08-28,47656.4377,127799.048,48897.1
2021-08-29,47676.5558,127821.319,48777.4
2021-08-30,47696.6287,127840.594,46992.7
2021-08-31,47716.5365,127861.156,47130.4
2021-09-01,47736.2732,127880.721,48819.4
2021-09-02,47755.8172,127902.002,49274.3
2021-09-03,47775.5914,127923.143,49999
2021-09-04,47795.3914,127945.286,49918.4
2021-09-05,47815.0452,127968.717,51768.6
2021-09-06,47834.7384,127993.295,52672.1
2021-09-07,47854.787,128015.161,46779.6
2021-09-08,47874.7983,128035.457,46061.4
2021-09-09,47895.2972,128055.041,46385.6
2021-09-10,47916.8476,128074.483,44842.8
2021-09-11,47938.12,128095.644,45161.9
2021-09-12,47959.3398,128116.664,46062.3
,,,
,,,
